,Country,1990_temp,1991_temp,1992_temp,1993_temp,1994_temp,1995_temp,1996_temp,1997_temp,1998_temp,1999_temp,2000_temp,2001_temp,2002_temp,2003_temp,2004_temp,2005_temp,2006_temp,2007_temp,2008_temp,1990_CO2,1991_CO2,1992_CO2,1993_CO2,1994_CO2,1995_CO2,1996_CO2,1997_CO2,1998_CO2,1999_CO2,2000_CO2,2001_CO2,2002_CO2,2003_CO2,2004_CO2,2005_CO2,2006_CO2,2007_CO2,2008_CO2,Region
10,Austria,7.344,6.357916666666667,7.615583333333334,6.858666666666665,8.164916666666667,6.846499999999999,5.863250000000001,7.025083333333335,7.222750000000001,7.234249999999999,8.084916666666668,7.1889166666666675,7.91525,7.509333333333333,6.906083333333332,6.609500000000001,7.277583333333335,7.976500000000001,7.801916666666668,7.90573737219685,8.44845612181925,7.77783761273182,7.34209735057725,7.2630108216356,7.62257428486394,7.66551294757567,7.6977817158852,7.9610924500602,7.71738459965814,7.712473734832,7.91209676402939,8.05560263183786,8.90843664539653,8.82220619716932,9.03466350066195,8.70834709741979,8.28928386076117,8.12359651507042,Europe & Central Asia
11,Azerbaijan,11.992000000000003,11.956000000000001,10.721333333333334,10.526083333333334,11.472916666666668,12.731583333333333,12.202250000000001,11.894416666666666,12.95875,12.851750000000003,12.632,13.09725,12.432250000000002,11.984749999999998,12.6195,12.687249999999999,12.71225,12.51483333333333,12.365499999999999,..,..,5.98383662963966,5.77521921280854,5.57893721205739,4.37033871177619,4.06615174545923,3.82326154631283,3.99278048780488,3.67021545784793,3.79523861330334,3.62941119069118,3.67198412689894,3.78455392571496,3.88402518337913,4.11015473346163,4.63401995391624,4.92192395091653,5.37910913572358,Europe & Central Asia
12,Bahrain,26.344583333333336,25.811916666666672,25.177666666666667,26.165916666666664,26.733750000000004,26.257416666666668,26.827499999999997,26.190916666666666,27.61241666666667,27.74241666666667,27.07075,27.431,27.266416666666668,27.370666666666665,27.15025,26.983166666666666,27.22125,27.216083333333334,27.033083333333334,24.1123230085354,22.7032160020526,20.3778670607432,28.4412542593198,27.973425216704,28.6567901278733,27.1717509053528,29.2068295035633,30.1105348661812,28.7502301500562,29.2122100994527,21.6763412242611,24.4497126481536,25.447177222466,25.7163823389306,25.6555979729776,24.8787111324731,23.204623795414,21.3603057511743,Middle East & North Africa
13,Bangladesh,25.28175,25.135166666666667,25.122249999999998,25.00316666666667,25.26166666666666,25.415833333333335,25.440250000000006,24.85925,25.52416666666667,25.71483333333333,25.150166666666667,25.337,25.38033333333334,25.280833333333334,25.38633333333333,25.532,25.76566666666667,25.34375,25.3895,0.14757741281245,0.147913464227,0.16101783293357,0.154531296689631,0.164866620838011,0.194200918583708,0.200367840280276,0.204820319174727,0.192629859754327,0.198346567127337,0.215024645566258,0.245931147882508,0.250991483887543,0.247771054337506,0.286623654280832,0.267823547459504,0.327664860170878,0.326002414404793,0.319820179366957,South Asia
14,Barbados,26.94316666666667,26.893166666666662,26.904666666666667,27.05683333333334,26.96008333333333,27.326000000000004,27.01825,27.239333333333338,27.625083333333336,27.140833333333333,26.902083333333337,27.221833333333333,27.26608333333333,27.440083333333337,27.22541666666667,27.67716666666667,27.502250000000004,27.36641666666667,27.003833333333336,4.14037325482368,4.63390960664641,3.74934516880093,4.25670809706551,2.84829631773132,3.14613387189844,3.21962480651839,3.40295298165138,4.28830830898583,4.53635879711199,4.44134259899593,4.5531223899296,4.56988687303069,4.70985081053792,4.795204243796,5.00224766453607,5.05957308660011,4.96821271049783,4.97142699684033,Latin America & Caribbean
15,Belarus,7.757416666666667,6.895416666666666,7.132000000000001,6.013833333333333,6.735916666666665,7.021250000000002,5.656583333333333,6.34375,6.528333333333333,7.712750000000001,7.909833333333334,7.092250000000001,7.7019166666666665,6.724916666666665,6.905833333333334,6.968083333333333,6.992083333333333,7.928166666666667,8.13075,..,..,8.56375156617071,7.27132542240453,6.44512809230468,6.09368059642927,5.92097785433071,5.88307571414451,5.72028692025027,5.56243886397608,5.34418060969515,5.27526671403601,5.27863264483627,5.44072535877722,5.92611736322854,6.03977437448318,6.35060724377087,6.21069305297877,6.54194022078734,Europe & Central Asia
16,Belgium,10.935333333333334,9.709166666666667,10.48925,9.925833333333333,10.996749999999999,10.696750000000002,8.893166666666668,10.472416666666666,10.369166666666667,10.93425,11.03425,10.543333333333335,11.035750000000002,10.87025,10.452583333333331,10.727833333333335,11.09525,11.1455,10.504916666666666,10.882462828822,11.7525801389375,11.3861353907417,10.8011867717785,11.2011776859504,11.1451940454581,11.7775794033671,11.4227716334348,11.6813519553073,11.3283979072951,11.2867913577838,11.1564206279771,10.406571953934,11.0672995421319,10.6785323904676,10.2224116980323,10.1267034813753,9.64918264208476,9.79272935608708,Europe & Central Asia
17,Belize,25.550333333333338,25.86333333333333,25.647916666666664,25.603083333333334,25.908916666666666,26.00475,25.4505,26.08825,26.22816666666667,25.366666666666664,25.284999999999997,25.52391666666667,25.787333333333336,25.865333333333336,25.744083333333332,25.919,25.7085,25.85875,25.524666666666672,1.64917989417989,1.85240206185567,1.78743216080402,1.84244390243902,1.77267298578199,1.74457736720554,1.38751351351351,1.69000869565217,1.55290146750524,2.47382969971205,2.75979183346677,2.7648581422464,1.3550754147813,1.36658385093168,1.34949752300071,1.35721727210418,1.35055045688917,1.36556019261637,1.32062092517852,Latin America & Caribbean
18,Benin,27.793833333333335,27.380916666666664,27.230583333333332,27.597916666666663,27.335583333333332,27.616166666666672,27.703916666666668,27.542,28.088583333333336,27.680416666666662,27.63766666666666,27.67583333333334,27.819500000000005,27.964583333333334,27.872,28.153333333333332,28.144333333333336,28.0705,27.690916666666666,0.149810282001124,0.16796292396734,0.177308066131137,0.214174410960499,0.231146508534195,0.234900173257047,0.217299597989346,0.203310803623123,0.197211143079412,0.246804316818643,0.24811201922118,0.258603013061241,0.29598219079459,0.323966332894904,0.324171784614324,0.336256446203357,0.473764966099475,0.478231259059241,0.486681753666237,Sub-Saharan Africa
19,Bhutan,12.205583333333331,11.994666666666667,11.826833333333335,12.08775,12.299666666666665,12.428416666666665,12.374666666666668,11.578833333333334,12.589833333333331,12.814916666666663,11.998416666666666,12.425749999999999,12.180333333333337,12.232583333333336,12.208083333333335,12.445916666666667,12.854,12.6995,12.456333333333333,0.229803043867502,0.33651463705607,0.395992722693628,0.350287977973197,0.406341406564938,0.48084013390309,0.584714780540565,0.749752944784579,0.712358951872964,0.693285822063211,0.699684207946616,0.704652665589661,0.847128166541259,0.745813388508898,0.7306600249066,1.03453547967292,0.625043539094772,0.8414202541168,1.04567820087458,South Asia
20,Bolivia,21.326083333333333,21.75408333333333,21.205916666666667,21.52491666666667,21.984750000000002,21.730583333333332,21.05366666666667,21.611333333333334,21.467333333333332,21.03175,21.077166666666667,21.234083333333334,21.60575,21.26275,21.571,21.371750000000002,21.470000000000002,21.12933333333333,21.189000000000004,0.826642398800203,0.848155678579783,0.953270841769226,1.12606252216944,1.21944996255594,1.26144888350505,1.14365361365095,1.26112353227367,1.29544159833662,1.20028574229967,1.14593087867366,1.04169389323144,0.965238943735378,1.30692267651069,1.18301950246228,1.12535883336586,1.12452996026501,1.3794604679433,1.33436038553341,Latin America & Caribbean
21,Botswana,22.944833333333335,22.059666666666672,23.290833333333335,22.68075,22.379166666666666,23.213833333333337,22.19966666666667,22.33683333333333,23.070583333333335,22.977999999999998,21.872333333333334,22.3505,22.98566666666667,23.395166666666668,22.346083333333336,23.36883333333334,21.804000000000002,22.400499999999997,22.311166666666665,1.57569711748872,1.50948811790077,2.25037817661531,2.33016785112185,2.2693269719493,2.22244246318672,1.93320457423274,1.93448870185446,2.25999314691608,2.05186441913714,2.43225507345308,2.42898171928702,2.48035703718206,2.33028691451468,2.3638356306381,2.41250900343503,2.34576267619897,2.40656743828922,2.47615383907077,Sub-Saharan Africa
